city,deliveryTime,foodType,price,restaurantName
sangrur,-- MINS,"Fast Food, Ice Cream",₹200 FOR TWO,singh ice cream parlour
sangrur,-- MINS,"Punjabi, Indian, Fast Food",₹99 FOR TWO,New Khurana Dhaba
sangrur,-- MINS,Indian,₹99 FOR TWO,Burger Express
sangli,-- MINS,"Beverages, Chinese",₹200 FOR TWO,Momo Lovers
sangli,-- MINS,South Indian,₹300 FOR TWO,Hotel Real Hanuman RestoVeg
sangli,-- MINS,"Fast Food, Beverages",₹200 FOR TWO,Hungry Chow
sangli,-- MINS,"Snacks, Continental, Fast Food",₹200 FOR TWO,SAMARTH SANDWICH AND SNACKS
sangli,-- MINS,Pizzas,₹250 FOR TWO,Mad For Pizza
sangli,-- MINS,"Home Food, Indian",₹100 FOR TWO,AAMHI POHEKAR RESTAURANT
sasaram,-- MINS,"Indian, Chinese, South Indian, Mughlai",₹250 FOR TWO,Lara Restaurant
sasaram,-- MINS,"Indian, Tandoor",₹300 FOR TWO,Wings & Legs
sasaram,-- MINS,"Indian, South Indian",₹300 FOR TWO,Gargee Hotels Pvt Ltd
sasaram,-- MINS,"Indian, North Indian, Chinese, Mughlai",₹300 FOR TWO,The Ten Eleven Restaurant and Coffee Shop
sasaram,-- MINS,Chinese,₹150 FOR TWO,Jumbo King Burger
sasaram,-- MINS,"Sweets, Snacks",₹100 FOR TWO,Shivganga Sweets 1
sangli,-- MINS,"Fast Food, North Indian, Punjabi, Chinese",₹250 FOR TWO,Amritsari Dhaba ( Pure Veg )
sasaram,-- MINS,Indian,₹250 FOR TWO,Aura ( Deliously Different)
sangli,-- MINS,South Indian,₹200 FOR TWO,Real Hanuman Dosa
sangli,-- MINS,"Beverages, Fast Food, Desserts",₹300 FOR TWO,Aroma Cafe
sangli,-- MINS,Fast Food,₹100 FOR TWO,Ganesh misal center
sangli,-- MINS,"Cafe, Indian, Fast Food",₹150 FOR TWO,Trendy Munch
sangli,-- MINS,"Indian, Maharashtrian, Home Food",₹200 FOR TWO,Shubhangis Kitchen
sangli,-- MINS,"Fast Food, Indian",₹200 FOR TWO,Spices
satara,-- MINS,"Indian, Chinese, Continental",₹300 FOR TWO,The Black Pearl Cafe
satara,-- MINS,"South Indian, North Indian",₹300 FOR TWO,The Black Pearl Resto
satara,-- MINS,Paan,₹50 FOR TWO,Arun Pan Shop
satara,-- MINS,Bakery,₹300 FOR TWO,Monginis Cake Shop (Powai Naka)
satara,-- MINS,Desserts,₹200 FOR TWO,Creamist
satara,-- MINS,"Cafe, Chinese, Pizzas",₹100 FOR TWO,Shreyans Meal Magic
satara,-- MINS,"Biryani, Pizzas",₹250 FOR TWO,Ginger Kitchen
satara,-- MINS,"Italian, Pizzas",₹250 FOR TWO,Red Dalchini Kitchen
satara,-- MINS,"Biryani, Chinese, Punjabi, Tandoor, Thalis",₹300 FOR TWO,Hotel Pushpak
satara,-- MINS,Bakery,₹150 FOR TWO,Chakor Bakery
satara,-- MINS,Fast Food,₹200 FOR TWO,Cracked EGG And Chicken
satara,-- MINS,"Fast Food, Indian, Thalis",₹300 FOR TWO,Ghadge's  Chinese
satara,-- MINS,Maharashtrian,₹100 FOR TWO,Hind Tea House
satara,-- MINS,"South Indian, Chinese, Maharashtrian",₹250 FOR TWO,Bridndavan Kitchen
satara,-- MINS,Chinese,₹200 FOR TWO,Chiness Hut
sawantwadi,-- MINS,North Indian,₹200 FOR TWO,Shree Swami Garden Restaurant
sawantwadi,-- MINS,"Fast Food, Beverages",₹200 FOR TWO,Mind Space
sawantwadi,-- MINS,"Fast Food, Desserts, Beverages",₹200 FOR TWO,Leo's Cafe and Bistro
sawantwadi,-- MINS,"Desserts, Fast Food",₹200 FOR TWO,The BOSS Burger
sawai-madhopur,-- MINS,North Indian,₹200 FOR TWO,Food Corner Veg 
sawantwadi,-- MINS,"North Indian, Italian, Fast Food",₹200 FOR TWO,Bay Leaf The Kitchen
sawai-madhopur,-- MINS,Mughlai,₹300 FOR TWO,Food Corner Non Veg
sawai-madhopur,-- MINS,North Indian,₹100 FOR TWO,Shri Ram Bhojnalaya
sawai-madhopur,-- MINS,North Indian,₹150 FOR TWO,Sharma Bhojanalaya
sawai-madhopur,-- MINS,"Continental, South Indian",₹150 FOR TWO,Arya's Restaurant
sawai-madhopur,-- MINS,"Pastas, Pizzas",₹200 FOR TWO,Ben Pizza
sawai-madhopur,-- MINS,North Indian,₹150 FOR TWO,Tadka Restaurant
sawai-madhopur,-- MINS,Fast Food,₹150 FOR TWO,Thikana Cafe
sawai-madhopur,-- MINS,Mughlai,₹200 FOR TWO,Chhugani Hotel
sawai-madhopur,-- MINS,South Indian,₹100 FOR TWO,south indian Madrasi Dosa
sehore,31 MINS,"Chinese, Indian, North Indian, Pizzas, South Indian",₹150 FOR TWO,Krispy Tadka
sehore,-- MINS,"Chinese, Fast Food",₹150 FOR TWO,Tasty Chinese Corner
sehore,-- MINS,"South Indian, Chinese, North Indian, Desserts",₹150 FOR TWO,Shree Mahavir Bhojnalay
sehore,-- MINS,"Chinese, Pizzas, Beverages",₹200 FOR TWO,Gouri Fast Food & ice cream parlour
satna,45 MINS,North Indian,₹200 FOR TWO,Maa Sharda Food
seoni,-- MINS,Indian,₹150 FOR TWO,Honey Family Restaurant
sehore,-- MINS,"Beverages, Bakery, Desserts",₹200 FOR TWO,Chawla Proteins
sehore,-- MINS,North Indian,₹150 FOR TWO,Brajwasi Chat House
sehore,-- MINS,"Fast Food, Chinese, North Indian",₹150 FOR TWO,Sri Bala Ji Fast Food Parlour And Chinese
satna,44 MINS,"Chinese, Fast Food",₹200 FOR TWO,Shri Sainath Chinese & Pavbhaji Center
satna,46 MINS,"Indian, Fast Food, Chinese",₹150 FOR TWO,Bombay Sandwich And Snacks
satna,43 MINS,"Chinese, Fast Food, South Indian",₹150 FOR TWO,Sai Nath Dosa And Fast Food
seoni,-- MINS,North Indian,₹150 FOR TWO,99 Roti wala
seoni,-- MINS,Indian,₹150 FOR TWO,Shree Annapurna Veg Thali
seoni,-- MINS,North Indian,₹150 FOR TWO,ROOF O2 RESTAURANT
sehore,-- MINS,Ice Cream,₹300 FOR TWO,Kwality Walls Frozen Dessert and Ice Cream Shop
sehore,-- MINS,"North Indian, Italian, Chinese, Fast Food",₹100 FOR TWO,Eaters Hunt
satna,32 MINS,"North Indian, Indian",₹300 FOR TWO,Maheshwari Bhoj
satna,47 MINS,"North Indian, Indian, Beverages, Fast Food",₹200 FOR TWO,Shree Raama Residency (Punjabi Tadka)
seoni,-- MINS,"Italian, Fast Food, Chinese",₹150 FOR TWO,Piku Sandwich
seoni,-- MINS,North Indian,₹250 FOR TWO,Kesari marwadi restaurant
seoni,-- MINS,"Chinese, Fast Food",₹100 FOR TWO,Mahendra Fast Food
seoni,-- MINS,Fast Food,₹100 FOR TWO,Pawan Chat Center
satna,30 MINS,"Chinese, Fast Food",₹100 FOR TWO,Kaidi Chaat & Chinese Center
satna,36 MINS,"Chinese, Indian, Continental, Fast Food",₹200 FOR TWO,Om Plaza Restaurant
satna,44 MINS,North Indian,₹250 FOR TWO,Rock N Roll Menu (by Punjabi Tadka - Shree Raama Residency)
seoni,-- MINS,Ice Cream,₹100 FOR TWO,Mahaveer Ice Cream Faluda Center
seoni,-- MINS,"North Indian, Mughlai",₹250 FOR TWO,Nazeer Hotel
seoni,-- MINS,"Fast Food, Italian, Snacks, South Indian",₹150 FOR TWO,Tea Shots
satna,39 MINS,"North Indian, Indian, Desserts",₹200 FOR TWO,Vaishno Punjab Restaurant (Agrawal Bhojanalay)
satna,39 MINS,Indian,₹250 FOR TWO,Baapoo Ki Kutia
satna,48 MINS,"North Indian, Chinese, Beverages, Continental, Italian",₹250 FOR TWO,3-Knot-1
seoni,-- MINS,"Italian, Fast Food, Chinese",₹200 FOR TWO,Cafe Culture
seoni,-- MINS,"Ice Cream, Beverages, Bakery",₹200 FOR TWO,Avni Stores & Top N Town
seoni,-- MINS,"North Indian, South Indian, Chinese, Fast Food, Italian",₹250 FOR TWO,Vrindavan Palace
satna,42 MINS,"North Indian, Beverages, Chinese",₹250 FOR TWO,Hotel Shree Krishna Residency
satna,61 MINS,"North Indian, Indian",₹200 FOR TWO,Bihari Foods
satna,63 MINS,"Italian-American, Fast Food",₹200 FOR TWO,Bombay Pizza and Sandwich
satna,47 MINS,"Indian, Fast Food, Italian, Continental",₹250 FOR TWO,Toast N Roast
shirdi,-- MINS,"Beverages, Snacks, Desserts",₹300 FOR TWO,Cafe Coffee Day
shillong,-- MINS,"Combo, Indian, Chinese",₹500 FOR TWO,The Phoenix Residency
shimla,-- MINS,"Chinese, North Indian",₹200 FOR TWO,Rgyalsa 0205
shirdi,-- MINS,Indian,₹300 FOR TWO,MANGALORE CHEFS
shillong,46 MINS,"Indian, Chinese",₹400 FOR TWO,Mikado Restaurant
shillong,43 MINS,"Indian, Chinese",₹600 FOR TWO,Magnum Opus
shimla,-- MINS,North Indian,₹300 FOR TWO,Sai Tara
shimla,-- MINS,"Chinese, North Indian",₹200 FOR TWO,New Diamond
shimla,-- MINS,"North Indian, Chinese",₹300 FOR TWO,Hotel Landmark
shimla,-- MINS,North Indian,₹200 FOR TWO,The PL Kitchen
shahjahanpur,50 MINS,North Indian,₹250 FOR TWO,New Delhi Darbar
shirdi,-- MINS,Biryani,₹200 FOR TWO,ROYAL HYDRABADI DUM BIRYANI
shirdi,-- MINS,"Desserts, Ice Cream",₹250 FOR TWO,Baskin Robbins
shirdi,-- MINS,North Indian,₹200 FOR TWO,Sai Deepika Restaurant
shirdi,-- MINS,Pizzas,₹400 FOR TWO,Domino's Pizza
shillong,56 MINS,"Indian, Cafe",₹300 FOR TWO,Living Roof
shillong,36 MINS,"Indian, Chinese",₹300 FOR TWO,Tandoori & Kebabs
shillong,-- MINS,"Pizzas, Fast Food, Indian",₹300 FOR TWO,Slice of Shillong
shillong,43 MINS,"Chinese, Continental, Asian",₹300 FOR TWO,The Hut
shimla,-- MINS,North Indian,₹200 FOR TWO,New Green Rajput Dhaba
shimla,-- MINS,North Indian,₹300 FOR TWO,Tripti Restaurant
shimla,-- MINS,North Indian,₹300 FOR TWO,Singh's Tandoor (sanjuli)
shahjahanpur,61 MINS,Pizzas,₹200 FOR TWO,PIZZA 99 TOWN HALL
shahjahanpur,45 MINS,North Indian,₹200 FOR TWO,Harikrishan and A G Restaurant
shahjahanpur,66 MINS,North Indian,₹300 FOR TWO,Apna Swagat Dhaba
shahjahanpur,47 MINS,"Bakery, Snacks",₹200 FOR TWO,GARIMA CONECTIONERY
shirdi,-- MINS,Ice Cream,₹150 FOR TWO,Natural Ice Cream
shirdi,-- MINS,"North Indian, Chinese, Biryani, Fast Food",₹250 FOR TWO,New Shahi Darbar Veg and Non Veg Hotel
shillong,-- MINS,"Indian, Chinese",₹300 FOR TWO,Food Gennie
shillong,42 MINS,"Cafe, Italian",₹500 FOR TWO,Dylans Cafe
shillong,40 MINS,"Indian, Chinese, Continental",₹400 FOR TWO,GRIDDLE CLUB SHILLONG
shillong,41 MINS,"Indian, North Indian",₹500 FOR TWO,Baba Tourist Lodge
shimla,-- MINS,Chinese,₹200 FOR TWO,R K Chinese Fast Food
shimla,-- MINS,North Indian,₹200 FOR TWO,Punjabi Million Food and Fast Food
shimla,-- MINS,North Indian,₹300 FOR TWO,Honey Hut
shimla,-- MINS,North Indian,₹200 FOR TWO,Tara Bhojanalya
shimla,-- MINS,North Indian,₹300 FOR TWO,Singh's Tandoor.
shahjahanpur,54 MINS,North Indian,₹200 FOR TWO,Luxmi Hotel And Shagun Sweets
shahjahanpur,54 MINS,"Mughlai, North Indian",₹300 FOR TWO,Royals Restaurant & Banquet
shahjahanpur,53 MINS,"Mughlai, North Indian",₹150 FOR TWO,INDIAN CHICKEN CORNER
shahjahanpur,64 MINS,North Indian,₹250 FOR TWO,Fauzi Tourist Family Dhaba
shillong,47 MINS,"Indian, Chinese",₹400 FOR TWO,Hot Tava
shillong,-- MINS,Indian,₹300 FOR TWO,House of Parathas
shillong,46 MINS,"Indian, North Indian, Biryani",₹200 FOR TWO,The Mughal Kitchen
shillong,37 MINS,"Indian, Asian, Continental",₹300 FOR TWO,Hotel Polo Towers
shimla,-- MINS,North Indian,₹200 FOR TWO,Himchi Cafe Art Bar
shimla,-- MINS,"North Indian, Chinese",₹200 FOR TWO,Shimla Cafe
shahjahanpur,54 MINS,"Chinese, Mughlai, North Indian",₹300 FOR TWO,Moti Mahal Delux
shahjahanpur,56 MINS,North Indian,₹200 FOR TWO,Sai Chinese Kitchen
shahjahanpur,54 MINS,"North Indian, Mughlai",₹150 FOR TWO,The Kabab Express
shivpuri,45 MINS,"Chinese, Italian, Pizzas, Beverages",₹250 FOR TWO,CHAI SUTTA BAR
shahjahanpur,47 MINS,Fast Food,₹200 FOR TWO,Royal Brand & Cafe
shahjahanpur,51 MINS,"Indian, Biryani",₹300 FOR TWO,Rahman Chicken Corner
shahjahanpur,51 MINS,"North Indian, Arabian, Fast Food",₹400 FOR TWO,Laat Saheb Restaurant
shivpuri,47 MINS,"Fast Food, Snacks, Beverages, Pizzas, Pastas",₹250 FOR TWO,BURGER LAND
shivpuri,46 MINS,"Indian, Chinese, North Indian",₹200 FOR TWO,Hotel Sunrise
shivpuri,39 MINS,"Fast Food, Chinese, Italian, South Indian, Beverages",₹150 FOR TWO,Delhi Dosa & Chat
shivpuri,46 MINS,"Bakery, Chinese, Snacks",₹200 FOR TWO,BREAD CHEESE STORY BAKERY
shrirampur,-- MINS,Fast Food,₹200 FOR TWO,Cafe 9 Tea
shivpuri,47 MINS,"Fast Food, Chinese, Beverages",₹250 FOR TWO,MOM S KITCHEN
shivpuri,41 MINS,North Indian,₹150 FOR TWO,Baba - Hotel
shivpuri,45 MINS,North Indian,₹150 FOR TWO,Kwality Hotel
shrirampur,-- MINS,Maharashtrian,₹200 FOR TWO,Hotel Nilayam
shrirampur,-- MINS,Fast Food,₹200 FOR TWO,Tasty Treat Food
shrirampur,-- MINS,Chinese,₹150 FOR TWO,THE SCHEZWAN
shrirampur,-- MINS,"Desserts, Fast Food",₹150 FOR TWO,New Gypsy
shrirampur,-- MINS,Pastas,₹100 FOR TWO,PASTA AMIGOS
siddipet,-- MINS,"South Indian, Chinese",₹200 FOR TWO,Chamundi Mess and Restaurant
shivpuri,-- MINS,"North Indian, Chinese, Fast Food, Italian, South Indian, Beverages",₹200 FOR TWO,Hug In Hearts
shivpuri,-- MINS,"Sweets, Fast Food, Desserts",₹250 FOR TWO,New Madhuram Sweets
shivpuri,-- MINS,"Sweets, Desserts",₹200 FOR TWO,Bansal Petha
shivpuri,-- MINS,"North Indian, Chinese, Fast Food, Italian, South Indian, Beverages",₹200 FOR TWO,Galaxy Restaurant
shrirampur,-- MINS,"Chinese, North Indian",₹150 FOR TWO,Diura Reastaurant
shrirampur,-- MINS,"Desserts, Fast Food",₹100 FOR TWO,Shri Sai Krupa Pure Veg
shrirampur,-- MINS,"Chinese, Maharashtrian, North Indian",₹200 FOR TWO,Amar Pure Veg Restaurant
siddipet,-- MINS,American,₹100 FOR TWO,Pizza Express
siddipet,-- MINS,"European, Italian",₹250 FOR TWO,FOOD KAHANI
siddipet,-- MINS,"South Indian, Chinese",₹100 FOR TWO,Swathi uppahar
shivpuri,-- MINS,North Indian,₹200 FOR TWO,Guru Kripa Hotel
shivpuri,-- MINS,"Ice Cream, Desserts",₹300 FOR TWO,Kwality Walls
shrirampur,-- MINS,Indian,₹200 FOR TWO,PUNJABI CURRY
shrirampur,-- MINS,"Maharashtrian, North Indian, Punjabi, Thalis, Home Food",₹200 FOR TWO,Hotel Sakshi Pure Veg
shrirampur,-- MINS,"Desserts, Ice Cream, Sweets",₹250 FOR TWO,Payal Cake Shop
shrirampur,-- MINS,Beverages,₹150 FOR TWO,Baba Ice Gola
shivamogga,26 MINS,"North Indian, Biryani",₹350 FOR TWO,Donne Biryani Adda
siddipet,-- MINS,Desserts,₹100 FOR TWO,Bharka Devi Ice Cream
siddipet,-- MINS,Desserts,₹100 FOR TWO,Akshaya Mithaiwala
siddipet,-- MINS,Bakery,₹250 FOR TWO,Golden Bakery
siddipet,-- MINS,Bakery,₹100 FOR TWO,Master bakers
shrirampur,-- MINS,"Desserts, Home Food, Snacks",₹100 FOR TWO,SANDWICH MASTER
shrirampur,-- MINS,Desserts,₹200 FOR TWO,D D CAKE FACTORY
shivamogga,27 MINS,"South Indian, North Indian",₹400 FOR TWO,Atithi pure veg (jewel rock)
shivamogga,25 MINS,North Indian,₹350 FOR TWO,Hotel Bright
shivamogga,28 MINS,"South Indian, North Indian, Chinese",₹500 FOR TWO,Isiri Multi Cuisine Restaurant
siddipet,-- MINS,"South Indian, Chinese",₹100 FOR TWO,Sony Family Dhaba
siddipet,-- MINS,"Biryani, Fast Food, Hyderabadi, North Indian, South Indian",₹200 FOR TWO,Ruchis Biryani Centre
siddipet,-- MINS,"Biryani, North Indian",₹300 FOR TWO,ROYAL MAJESTIC
siddipet,-- MINS,"South Indian, Chinese",₹125 FOR TWO,Hotel Akshya Family Restaurant
siddipet,-- MINS,Chinese,₹300 FOR TWO,HOTEL SWETHA MULTI Cuisine
shivamogga,28 MINS,"South Indian, North Indian",₹200 FOR TWO,Anmol The Family Cuisine
shivamogga,30 MINS,"South Indian, North Indian, Fast Food",₹250 FOR TWO,Vidyarthi Bhawan
shivamogga,29 MINS,North Indian,₹500 FOR TWO,Jewel Rock Hotel (kanauj)
shivamogga,31 MINS,"Mughlai, North Indian, Tandoor, Biryani",₹300 FOR TWO,Donne Biryani Mane
shivamogga,22 MINS,North Indian,₹250 FOR TWO,Sunder Ashraya Restaurant
siddipet,-- MINS,Bakery,₹100 FOR TWO,Venkateswara Bakery
siddipet,-- MINS,Desserts,₹100 FOR TWO,Haryana Jilebi
shivamogga,26 MINS,"Ice Cream, Beverages",₹250 FOR TWO,PANCHATARA ICE CREAM PARLOUR
shivamogga,31 MINS,"North Indian, South Indian",₹350 FOR TWO,Red Chilli
shivamogga,35 MINS,"Fast Food, American",₹300 FOR TWO,Five Star
shivamogga,35 MINS,"Fast Food, Pizzas",₹350 FOR TWO,Pizza Hut
shivamogga,32 MINS,"Mughlai, North Indian",₹300 FOR TWO,Mane Ruchi
shivamogga,32 MINS,"Mughlai, Chinese",₹200 FOR TWO,Royal Pack and Take
shivamogga,25 MINS,Biryani,₹220 FOR TWO,Hyderabadi Bucket Biryani
silchar,34 MINS,"Indian, Chinese",₹250 FOR TWO,DARJEELING CAFE & BISTRO
silchar,24 MINS,"North Indian, Sweets",₹200 FOR TWO,Baba Thakur sweets
silchar,28 MINS,"Chinese, Indian, Tribal",₹250 FOR TWO,TRIBAL KITCHEN
silchar,28 MINS,"Bengali, Chinese, Indian",₹200 FOR TWO,Baba'z Biriyani Hub
silchar,33 MINS,"Bengali, Beverages, Chinese, Combo, North Indian, Tandoor, Thalis",₹160 FOR TWO,PAKWAN
silchar,34 MINS,"Fast Food, Healthy Food, Salads, Snacks, Desserts, Beverages",₹350 FOR TWO,Subway
silchar,36 MINS,"Biryani, North Indian",₹300 FOR TWO,Shree Nawab Restaurant
sikar,-- MINS,"Chinese, South Indian, North Indian, Continental, Desserts, Fast Food, Beverages",₹200 FOR TWO,Hotel Royal Inn
silchar,38 MINS,"Chinese, Indian",₹280 FOR TWO,Ranna Ghar
silchar,38 MINS,"Chinese, Indian, North Indian",₹200 FOR TWO,Makhani Gravy
sikar,-- MINS,Juices,₹200 FOR TWO,GOLU SHAKES AND SNACKS
sikar,-- MINS,Fast Food,₹200 FOR TWO,Radhika Restaurant
sikar,-- MINS,Fast Food,₹200 FOR TWO,Pizza time 
silchar,38 MINS,"Chinese, Indian, North Indian",₹200 FOR TWO,South Corner
silchar,40 MINS,"Chinese, Indian, North Indian",₹200 FOR TWO,Avighna Restaurants
silchar,43 MINS,"Beverages, Chinese, Indian",₹200 FOR TWO,Avighna Foods
sindhanur,25 MINS,"South Indian, North Indian, Chinese",₹300 FOR TWO,Hotel Vivera Grand
sikar,-- MINS,Rajasthani,₹150 FOR TWO,Radhika Rajasthani Dhaba
sikar,-- MINS,Bakery,₹150 FOR TWO,M.G BAKERY
sikar,-- MINS,"Desserts, Fast Food",₹100 FOR TWO,Milan Restaurant
silchar,45 MINS,"Biryani, Cafe, Chinese",₹300 FOR TWO,CafeHub
silchar,47 MINS,"Chinese, Indian",₹200 FOR TWO,Urban Cafe
silchar,56 MINS,Pizzas,₹200 FOR TWO,PIZZA DELIGHT
sindhanur,25 MINS,"South Indian, North Indian",₹200 FOR TWO,Hotel Shaheen
sindhanur,-- MINS,"North Indian, South Indian",₹150 FOR TWO,Hotel New Brundavan
sindhanur,-- MINS,"South Indian, North Indian",₹250 FOR TWO,Nandani Galaxy Veg
sindhanur,-- MINS,"Chinese, Fast Food, Beverages, Ice Cream",₹200 FOR TWO,Chats & Talks
sikar,-- MINS,"Fast Food, Sweets, Chinese, Ice Cream, Beverages, Pizzas, Snacks",₹100 FOR TWO,New Bikaneri Sweets
sikar,-- MINS,"North Indian, Desserts",₹200 FOR TWO,Daawat Hotel Family Restaurant
sikar,-- MINS,Fast Food,₹100 FOR TWO,MUMBAI STREET FOOD
siliguri,32 MINS,"Chinese, North Indian",₹500 FOR TWO,Siliguri Central (Unit Of Premier Inn)
sindhanur,-- MINS,"South Indian, North Indian",₹200 FOR TWO,Ullas Dabha Non Veg
sindhanur,-- MINS,"Desserts, Beverages",₹200 FOR TWO,Lassi Shop
sindhanur,-- MINS,South Indian,₹300 FOR TWO,Bawarchi
sindhanur,-- MINS,"Desserts, Beverages",₹200 FOR TWO,Nandani Galaxy Ice Cream Parlor
sirohi,-- MINS,North Indian,₹300 FOR TWO,New Khushboo Fast Food
sikar,-- MINS,"Chaat, Chinese, Continental, Fast Food, Indian, Italian, North Indian, South Ind...",₹500 FOR TWO,Shree Krishnam Food Court
sikar,-- MINS,"Fast Food, North Indian",₹200 FOR TWO,The ledbury restaurant
sikar,-- MINS,Fast Food,₹100 FOR TWO,Bombay vada pav
siliguri,25 MINS,"Fast Food, Pizzas",₹500 FOR TWO,Pizza Hut
siliguri,28 MINS,"American, Fast Food, Snacks",₹400 FOR TWO,KFC
siliguri,45 MINS,"Pizzas, Italian",₹150 FOR TWO,The Pizza Central
singrauli,41 MINS,"North Indian, Chinese, Desserts, Beverages",₹400 FOR TWO,Shambhavi Hotel
sindhanur,-- MINS,North Indian,₹200 FOR TWO,NAMASKARASRI RESTAURANT
sindhanur,-- MINS,North Indian,₹350 FOR TWO,V SQUARE MULTI FOOD COURT
sirohi,-- MINS,"Desserts, Fast Food",₹250 FOR TWO,Shree jodhpur famous food
sirohi,-- MINS,Desserts,₹150 FOR TWO,Bharkhadevi ice cream
sirohi,-- MINS,North Indian,₹200 FOR TWO,shree sai dal bati churma
siliguri,25 MINS,Biryani,₹200 FOR TWO,Super Haji Biryani
siliguri,29 MINS,"Beverages, Ice Cream, Desserts, Healthy Food",₹300 FOR TWO,Keventers - Milkshakes & Ice Creams
siliguri,38 MINS,Bengali,₹500 FOR TWO,Epare Bangla
singrauli,42 MINS,"Fast Food, Chinese",₹150 FOR TWO,Chai Zaika & Fast Food
singrauli,40 MINS,"North Indian, Chinese, Desserts, Beverages",₹250 FOR TWO,Mid Town Inn
singrauli,-- MINS,"Chinese, Fast Food, Italian",₹150 FOR TWO,Savera Fast Food Corner
sindhanur,-- MINS,"South Indian, North Indian",₹250 FOR TWO,B-Healthy
sirohi,-- MINS,North Indian,₹300 FOR TWO,Hotel apna
siliguri,25 MINS,"Beverages, Desserts, Snacks",₹150 FOR TWO,Tea Junction
siliguri,35 MINS,"Biryani, Chinese, North Indian, Desserts",₹200 FOR TWO,Sher-E-Punjab Restaurant
siliguri,39 MINS,"Fast Food, North Indian, Punjabi",₹200 FOR TWO,Punjabi Tarka
siliguri,31 MINS,"Chinese, Fast Food",₹150 FOR TWO,Taste Of Sikkim
singrauli,-- MINS,"North Indian, Chinese, Continental, Desserts, Fast Food",₹300 FOR TWO,G S Grand
singrauli,-- MINS,"North Indian, Biryani, Chinese, Fast Food",₹200 FOR TWO,Zam - Zam @ Mp 66
singrauli,-- MINS,"Bakery, Desserts, Fast Food",₹600 FOR TWO,Raushan Bakery
singrauli,-- MINS,"Desserts, Ice Cream",₹300 FOR TWO,Baskin Robbins
siliguri,37 MINS,"Biryani, Chinese, North Indian",₹300 FOR TWO,Sarada Biryani House
siliguri,44 MINS,"Indian, Biryani, Snacks, Bengali, Beverages",₹100 FOR TWO,The Bongly
siliguri,38 MINS,Chinese,₹200 FOR TWO,Sunnie Momo's
siliguri,37 MINS,"Indian, Biryani, Chinese",₹150 FOR TWO,Foodbook
sirsi,32 MINS,"South Indian, North Indian",₹150 FOR TWO,Hotel kasturi
siliguri,50 MINS,"North Indian, Thalis, Combo",₹300 FOR TWO,Food Juction
sirsi,32 MINS,South Indian,₹400 FOR TWO,Shetty Lunch Home
sirsi,32 MINS,"Indian, Coastal",₹200 FOR TWO,Hotel Spandana
sirsi,36 MINS,South Indian,₹100 FOR TWO,MEENAKSHI BHAVANA
sitapur,44 MINS,North Indian,₹199 FOR TWO,Sitapur Nonveg foodies
sirsi,-- MINS,South Indian,₹100 FOR TWO,HOTEL SRI KRISHNA VEG
sirsi,-- MINS,"South Indian, North Indian",₹200 FOR TWO,North indian fast food
sirsi,-- MINS,"Biryani, North Indian, South Indian",₹400 FOR TWO,New Shetty Fish Land
sirsi,-- MINS,Chinese,₹100 FOR TWO,Sandeep Gobi Corner
sitapur,-- MINS,Indian,₹200 FOR TWO,Raj Restaurant
sitapur,36 MINS,"Italian, Fast Food",₹250 FOR TWO,Amazing Pizza
sitapur,34 MINS,"Pizzas, Continental, Beverages",₹200 FOR TWO,Everyday Pizza
sitapur,35 MINS,"Italian, Fast Food",₹250 FOR TWO,Treat A Family Restaurant
sitapur,35 MINS,"Afghani, South Indian",₹199 FOR TWO,Meet Veg and Non Veg Corner
sirsi,-- MINS,North Indian,₹100 FOR TWO,Raju Special Vada Pav
sivakasi,-- MINS,"Fast Food, Combo, Indian, Beverages, Desserts, Chinese",₹250 FOR TWO,CHICK BASKET
sitapur,35 MINS,"North Indian, Chinese, South Indian",₹200 FOR TWO,Ratan Punjabi Zaika
sitapur,38 MINS,"Fast Food, Indian",₹50 FOR TWO,The Samosa Shop
sitapur,39 MINS,"Continental, Pizzas",₹200 FOR TWO,Delighted Pizza
sivasagar,13 MINS,"Chinese, Assamese, Italian",₹200 FOR TWO,Dhuwa Chang
sivakasi,-- MINS,"Indian, Chinese, Grill",₹150 FOR TWO,CINE VIJAYAM MESS
sivakasi,-- MINS,Ice Cream,₹149 FOR TWO,TASTY D LITE
sivakasi,-- MINS,Fast Food,₹99 FOR TWO,THE THREE MONKEYS FOOD CORNER
sivakasi,-- MINS,"Beverages, Snacks, Pizzas",₹100 FOR TWO,Juicy Spot
sivakasi,-- MINS,Chaat,₹99 FOR TWO,BREAD AND ROLLS
sivakasi,-- MINS,South Indian,₹200 FOR TWO,FRIENDS CATERING SERVICE
sivakasi,-- MINS,"Fast Food, Chinese",₹99 FOR TWO,CHENNAI FAST FOOD
sitapur,-- MINS,North Indian,₹200 FOR TWO,Ghar Ki Thali
sitapur,-- MINS,Biryani,₹200 FOR TWO,Sageer biryani
sitapur,-- MINS,Italian,₹200 FOR TWO,Prime Pizza
siwan,-- MINS,"Sweets, Chinese",₹150 FOR TWO,"Shri Ganga Sweets,Bakery&Restaurant"
sivasagar,14 MINS,"Italian-American, Chinese, North Indian",₹250 FOR TWO,Fast Food House
sivasagar,20 MINS,Chinese,₹200 FOR TWO,FEB 19's Restaurant
sivasagar,21 MINS,"North Indian, Chinese",₹300 FOR TWO,Na Aahar
